   1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000       0.99999999999998745       0.99999999999957334       0.99999999999861910       0.99999999999669353       0.99999999999282885       0.99999999998510547       0.99999999996974365       0.99999999993935906       0.99999999987962074       0.99999999976306364       0.99999999953743302       0.99999999910429027       0.99999999827991481       0.99999999672464013       0.99999999381663496       0.99999998842869597       0.99999997853836764       0.99999996055451823       0.99999992816836869       0.99999987041791882       0.99999976846911776       0.99999959033586461       0.99999928234101276       0.99999875551099882       0.99999786423559400       0.99999637334667046       0.99999390821990364       0.99998988056330462       0.99998338027852096       0.99997302135991917       0.99995672763153953       0.99993144292339964       0.99989275114018406       0.99983439606720415       0.99974770048365658       0.99962090098663359       0.99943844000168891       0.99918028927032743       0.99882141631300869       0.99833153965230037       0.99767533836718914       0.99681327240299844       0.99570311860216687       0.99430222758409403       0.99257036654440656       0.99047285921350880       0.98798360854022960       0.98508753578731012       0.98178202293662309       0.97807710394862890       0.97399437825495372       0.96956485462156172       0.96482611012666963       0.95981922431291278       0.95458591547291216       0.94916619107123945       0.94359667244948253       0.93790960954071478       0.93213249419658173       0.92628812157215612       0.92039493242510206       0.91446748047425797       0.90851689028918547       0.90255118980284377       0.89657553831795678       0.89059850126549756       0.88463214508228338       0.87868017993840941       0.87274553703251989       0.86683024206532999       0.86093604131719415       0.85506443390555398       0.84921666278773877       0.84339379043658214       0.83759672616101533       0.83182624357686030       0.82608300303164173       0.82036756782525044       0.81468041714892192       0.80902195771933572       0.80339253345837680       0.79779243363650254       0.79222189988409153       0.78668113218367886       0.78117029400677651       0.77568951674504272       0.77023890353914037       0.76481853259571186       0.75942846007007958       0.75406872257789481       0.74873933938861925       0.74344031434603952       0.73817163755361492       0.73293328685681836       0.72772522914984938       0.72254742152982265       0.71739981231843120       0.71228234196798335       0.70719494386659443       0.70213754505496073       0.69711006686568988       0.69211242549449781       0.68714453251144603       0.68220629531923005       0.67729761756471207       0.67241839950902149       0.66756853836082874       0.66274792857699050       0.65795646213404624       0.65319402877374377       0.64846051622533363       0.64375581040706986       0.63907979560905703       0.63443235465932257       0.62981336907480978       0.62522271919875549       0.62066028432581177       0.61612594281597954       0.61161957219843954       0.60714104926640311       0.60269025016362709       0.59826705046340056       0.59387132524072561       0.58950294913826884       0.58516179642675092       0.58084774106019288       0.57656065672661561       0.57230041689459110       0.56806689485606543       0.56385996376613190       0.55967949667878047       0.55552536658406682       0.55139744642965727       0.54729560918222475       0.54321972776244520       0.53916967532982352       0.53514532462727404       0.53114654969213004       0.52717322193511451       0.52322521879822148       0.51930240608721601       0.51540467163095638       0.51153186623582780       0.50768389836528316       0.50386059821952167       0.50006188813994334       0.49628759993921828       0.49253763708219339       0.48881187070647375       0.48511015074633357       0.48143239926898668       0.47777844679180542       0.47414818624429828       0.47054151831192520       0.46695826941066670       0.46339835225104076       0.45986165363463577       0.45634800173104989       0.45285731275419117       0.44938947626955811       0.44594431790288563       0.44252174519544901       0.43912166520830070       0.43574390381578104       0.43238834289506045       0.42905491119758010       0.42574345484656700       0.42245381776224156       0.41918592640953084       0.41593967661522924       0.41271489320988775       0.40951145632695490       0.40632929971823623       0.40316829195728243       0.40002826051504486       0.39690910417518777       0.39381075492390977       0.39073307341523333       0.38767588904047656       0.38463910260045059       0.38162264895797776       0.37862639468732956       0.37565016427044096       0.37269384004630079       0.36975735142716210       0.36684057612029269       0.36394332459164069       0.36106542861057173       0.35820678464739125       0.35536728117789423       0.35254673605935993       0.34974494505343329       0.34696177001502554       0.34419713099718868       0.34145092436825836       0.33872300593325305       0.33601328239243172       0.33332179592969841       0.33064886307295022       0.32799479059221281       0.32536071211674050       0.32274801185560115       0.32016018426882226       0.31760508092542472       0.31509605532118062       0.31265582027491057       0.31032413341245335       0.30816305450325693       0.30625710141088330       0.30470292733247412       0.30358093049968132       0.30290753858005215       0.30260475773942913       0.30252681956681837       0.30254261170368429       0.30262102798752771       0.30266228317802246       0.30269075625810160       0.30272788927061078       0.30280362158351404       0.30287676064166275       0.30293030215158212       0.30297182758439112       0.30300418477360053       0.30302919886638197       0.30304868030712845       0.30306336439684212       0.30307371773320813       0.30308117001999363       0.30308699125367689       0.30309130606947265       0.30309426570509923       0.30309667524887390       0.30309901632325675       0.30310117207644627       0.30310308711789330       0.30310483970308610       0.30310655559525329       0.30310828899434167       0.30311001460953696       0.30311159584066721       0.30311295398966542       0.30311417831110288       0.30311540421253719       0.30311661023809128       0.30311764992222073       0.30311849040388827       0.30311925606741125       0.30312003274415483       0.30312076888441658       0.30312137455482041       0.30312186366572341       0.30312231837730347       0.30312277868478910       0.30312320622682776       0.30312355067798247       0.30312380283591828       0.30312401147214341       0.30312422535259870       0.30312446021121442       0.30312469614146231       0.30312490639631262       0.30312508699502322       0.30312525214267222       0.30312542135861970       0.30312559957164947       0.30312577497511073       0.30312593507476443       0.30312607569920874       0.30312620532360990       0.30312633690444757       0.30312647489106209       0.30312661740939878       0.30312675493674934       0.30312688482042732       0.30312700684442639       0.30312711978490126       0.30312722323546598       0.30312731987501090       0.30312741289203510       0.30312750543024197       0.30312760003669381       0.30312769842417742       0.30312779429752146       0.30312788233703114       0.30312796061653141       0.30312802876922712       0.30312809313705763       0.30312815875070032       0.30312822588024080       0.30312828942729281       0.30312834611515754       0.30312839500505473       0.30312844021399932       0.30312848508434859       0.30312853142668239       0.30312858139704774       0.30312863507989735       0.30312868822604011       0.30312873803967222       0.30312878389215953       0.30312882482071923       0.30312885982619042       0.30312888826718171       0.30312891036987910       0.30312892882891296       0.30312894770755039       0.30312896892344365       0.30312899466667903       0.30312902695232563       0.30312906645763960       0.30312911064808767       0.30312915566760618       0.30312919816798117       0.30312923559266153       0.30312926593107614       0.30312928910581693       0.30312930677894123       0.30312932219410205       0.30312933929629565       0.30312936115503064       0.30312938975693360       0.30312942547825933       0.30312946659885665       0.30312950986691711       0.30312955237855665       0.30312959186403193       0.30312962600715943       0.30312965360526894       0.30312967503853649       0.30312969236118453       0.30312970926650640       0.30312972943153577       0.30312975607324288       0.30312979058959050       0.30312983007345851       0.30312987243259454       0.30312991698487363       0.30312995825925099       0.30312999467975194       0.30313002696316699       0.30313005280948063       0.30313007140911646       0.30313008493286825       0.30313009875258284       0.30313011768814330       0.30313014369970553       0.30313017377213275       0.30313020789087602       0.30313024633491448       0.30313028857185664       0.30313032829390663       0.30313035918135278       0.30313038248481422       0.30313040009828007       0.30313041386048900       0.30313042311195937       0.30313042741055812       0.30313042848141031       0.30313043023298120       0.30313043622922298       0.30313044737077421       0.30313046206674860       0.30313048124664610       0.30313050566506167       0.30313053583997185       0.30313057181602804       0.30313061270210351       0.30313064963211339       0.30313067779463110       0.30313069886534155       0.30313071446126416       0.30313072635795446       0.30313073619261616       0.30313074529420792       0.30313075434803988       0.30313076408226663       0.30313077502793739       0.30313078855719844       0.30313080626701533       0.30313082944679987       0.30313085895403052       0.30313089538454369       0.30313093891167370       0.30313098739401306       0.30313102850499107       0.30313106015989549       0.30313108537816225       0.30313110681081845       0.30313112638469197       0.30313114509477401       0.30313116358288755       0.30313118279438539       0.30313120349672190       0.30313122633377937       0.30313125248874351       0.30313128371256415       0.30313132142703608       0.30313136626569748       0.30313141854957221       0.30313147832435150       0.30313153896066247       0.30313158853969446       0.30313162924622145       0.30313166392810054       0.30313169554414976       0.30313172587742671       0.30313175554737837       0.30313178479602398       0.30313181507575271       0.30313184739243271       0.30313188205780039       0.30313192014047063       0.30313196380704016       0.30313201456381300       0.30313207252565544       0.30313213777645392       0.30313221062864343       0.30313228663140035       0.30313235288751900       0.30313241057736773       0.30313246319576426       0.30313251380769668       0.30313256373025071       0.30313261229197314       0.30313266093071073       0.30313271217055543       0.30313276645660342       0.30313282372388045       0.30313288648261838       0.30313295801168483       0.30313303917817697       0.30313312956942051       0.30313323061772973       0.30313334336177244       0.30313346475449759       0.30313358090887188       0.30313368369542071       0.30313377980812023       0.30313387123785884       0.30313396026179668       0.30313404572104502       0.30313413237314113       0.30313422155345865       0.30313431238298411       0.30313440539031022       0.30313450544236037       0.30313461611859088       0.30313473427654114       0.30313486334776751       0.30313500711250491       0.30313516667830931       0.30313533977568624       0.30313552570871594       0.30313573084611295       0.30313595795941722       0.30313622349122110       0.30313657470673594       0.30313680426993167       0.30313681232466705       0.30313657886381340       0.30313547671430974       0.30313158833779913       0.30311888712836238       0.30307851707890671       0.30295138573963015       0.30255261817521362       0.30130674282523728       0.29745130666201114       0.28586158161106690       0.25385902426330420       0.18656818253357088       0.12060515692706225       0.10357780355105323       0.10058369816134057       0.10009402507216165       0.10001511658934499       0.10000242975292145       0.10000039053157934       0.10000006276915943       0.10000001008869447       0.10000000162151501       0.10000000026060978       0.10000000004187649       0.10000000000671989       0.10000000000106939       0.10000000000016135       0.10000000000001642       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001       0.10000000000000001     
